Type,Sequence,Product_ID,Price,Open_24h,Volume_24h,Low_24h,High_24h,Volume_30d,Best_bid,Best_bid_size,Best_ask,Best_ask_size,Side,Trade_ID,Last_size,Time
ticker,53112615766,BTC-USD,19247.26,18086.83,50685.96259618,18055.25,19260.5,658219.13407031,19246.60,2.99844931,19249.45,0.04921278,sell,483099196,0.02059253,2023-01-13T15:28:01.196068Z
ticker,53112615768,BTC-USD,19246.6,18086.83,50688.17975468,18055.25,19260.5,658221.35122881,19246.60,0.78129081,19249.45,0.04921278,sell,483099197,2.2171585,2023-01-13T15:28:01.196068Z
ticker,53112615771,BTC-USD,19246.6,18086.83,50688.96104549,18055.25,19260.5,658222.13251962,19245.56,0.02796597,19249.45,0.04921278,sell,483099198,0.78129081,2023-01-13T15:28:01.196159Z
ticker,53112615791,BTC-USD,19245.57,18086.83,50689.01974397,18055.25,19260.5,658222.19121810,19245.56,0.02796597,19249.45,0.11421278,sell,483099199,0.05869848,2023-01-13T15:28:01.198962Z
ticker,53112615793,BTC-USD,19245.56,18086.83,50689.04770994,18055.25,19260.5,658222.21918407,19245.55,0.10000000,19249.45,0.11421278,sell,483099200,0.02796597,2023-01-13T15:28:01.198962Z
ticker,53112615795,BTC-USD,19245.55,18086.83,50689.14770994,18055.25,19260.5,658222.31918407,19245.48,0.05320593,19249.45,0.11421278,sell,483099201,0.1,2023-01-13T15:28:01.198962Z
ticker,53112615797,BTC-USD,19245.48,18086.83,50689.20091587,18055.25,19260.5,658222.37239000,19245.46,0.10392056,19249.45,0.11421278,sell,483099202,0.05320593,2023-01-13T15:28:01.198962Z
ticker,53112615799,BTC-USD,19245.46,18086.83,50689.30483643,18055.25,19260.5,658222.47631056,19245.40,0.00769173,19249.45,0.11421278,sell,483099203,0.10392056,2023-01-13T15:28:01.198962Z
ticker,53112615900,BTC-USD,19245.59,18086.83,50689.32240643,18055.25,19260.5,658222.49388056,19245.59,0.01952013,19248.89,0.05308116,sell,483099204,0.01757,2023-01-13T15:28:01.216785Z
ticker,53112616001,BTC-USD,19247.68,18086.83,50689.33240643,18055.25,19260.5,658222.50388056,19244.49,0.00197479,19248.37,0.05243658,sell,483099205,0.01,2023-01-13T15:28:01.249626Z
ticker,53112616352,BTC-USD,19246.61,18086.83,50689.34240643,18055.25,19260.5,658222.51388056,19245.57,0.01000000,19246.95,0.03250210,sell,483099206,0.01,2023-01-13T15:28:01.364554Z
ticker,53112616749,BTC-USD,19245.09,18086.83,50689.40740643,18055.25,19260.5,658222.57888056,19244.68,1.12790590,19246.45,0.02208741,buy,483099207,0.065,2023-01-13T15:28:01.546415Z
ticker,53112616834,BTC-USD,19245.58,18086.83,50689.42948643,18055.25,19260.5,658222.60096056,19245.57,0.01000000,19245.58,0.00000741,buy,483099208,0.02208,2023-01-13T15:28:01.593376Z
ticker,53112616998,BTC-USD,19245.28,18086.83,50689.50576643,18055.25,19260.5,658222.67724056,19245.28,0.00000983,19245.96,0.10078000,sell,483099209,0.07628,2023-01-13T15:28:01.711462Z
ticker,53112617009,BTC-USD,19245.28,18086.83,50689.50577626,18055.25,19260.5,658222.67725039,19244.69,0.01000000,19245.93,0.05774669,sell,483099210,0.00000983,2023-01-13T15:28:01.713182Z
ticker,53112617057,BTC-USD,19244.68,18086.83,50689.51577626,18055.25,19260.5,658222.68725039,19242.18,1.00004697,19245.89,0.02581570,sell,483099211,0.01,2023-01-13T15:28:01.731302Z
ticker,53112617695,BTC-USD,19244.23,18086.83,50689.52023456,18055.25,19260.5,658222.69170869,19243.22,0.01000000,19244.23,0.09632170,buy,483099212,0.0044583,2023-01-13T15:28:02.259752Z
ticker,53112617704,BTC-USD,19244.23,18086.83,50689.52419134,18055.25,19260.5,658222.69566547,19243.22,0.01000000,19244.23,0.09236492,buy,483099213,0.00395678,2023-01-13T15:28:02.268196Z
ticker,53112617717,BTC-USD,19243.22,18086.83,50689.53419134,18055.25,19260.5,658222.70566547,19243.21,0.10000000,19244.23,0.09236492,sell,483099214,0.01,2023-01-13T15:28:02.284533Z
ticker,53112617719,BTC-USD,19243.21,18086.83,50689.62419134,18055.25,19260.5,658222.79566547,19243.21,0.01000000,19244.23,0.09236492,sell,483099215,0.09,2023-01-13T15:28:02.284533Z
ticker,53112617734,BTC-USD,19243.21,18086.83,50689.63419134,18055.25,19260.5,658222.80566547,19243.20,0.84930358,19244.23,0.09236492,sell,483099216,0.01,2023-01-13T15:28:02.289989Z
ticker,53112617736,BTC-USD,19243.2,18086.83,50689.76155134,18055.25,19260.5,658222.93302547,19243.20,0.72194358,19244.23,0.09236492,sell,483099217,0.12736,2023-01-13T15:28:02.289989Z
ticker,53112617741,BTC-USD,19243.2,18086.83,50689.86155134,18055.25,19260.5,658223.03302547,19243.20,0.62194358,19244.23,0.09236492,sell,483099218,0.1,2023-01-13T15:28:02.290091Z
ticker,53112617750,BTC-USD,19243.2,18086.83,50689.96155134,18055.25,19260.5,658223.13302547,19243.20,0.52194358,19244.23,0.09236492,sell,483099219,0.1,2023-01-13T15:28:02.290236Z
ticker,53112617759,BTC-USD,19243.2,18086.83,50690.06155134,18055.25,19260.5,658223.23302547,19243.20,0.42194358,19244.23,0.09236492,sell,483099220,0.1,2023-01-13T15:28:02.296101Z
ticker,53112617891,BTC-USD,19243.23,18086.83,50690.07155134,18055.25,19260.5,658223.24302547,19241.06,0.02598400,19243.67,0.09161000,sell,483099221,0.01,2023-01-13T15:28:02.361156Z
ticker,53112618619,BTC-USD,19240.43,18086.83,50690.08155134,18055.25,19260.5,658223.25302547,19239.06,0.87761478,19241.85,0.06374321,sell,483099222,0.01,2023-01-13T15:28:02.775668Z
ticker,53112618820,BTC-USD,19239.7,18086.83,50690.09155134,18055.25,19260.5,658223.26302547,19239.06,0.87761478,19240.86,0.09161000,sell,483099223,0.01,2023-01-13T15:28:02.858209Z
ticker,53112618940,BTC-USD,19240.36,18086.83,50690.09422653,18055.25,19260.5,658223.26570066,19239.06,0.87761478,19240.36,0.08893481,buy,483099224,0.00267519,2023-01-13T15:28:02.931238Z
ticker,53112619252,BTC-USD,19239.06,18086.83,50690.97184131,18055.25,19260.5,658224.14331544,19238.80,0.96618915,19239.85,0.09161000,sell,483099225,0.87761478,2023-01-13T15:28:03.181945Z
ticker,53112619413,BTC-USD,19239.35,18086.83,50691.01128601,18055.25,19260.5,658224.18276014,19236.69,0.10000000,19239.35,0.06754727,buy,483099226,0.0394447,2023-01-13T15:28:03.279694Z
ticker,53112619415,BTC-USD,19239.35,18086.83,50691.05284294,18055.25,19260.5,658224.22431707,19236.69,0.10000000,19239.35,0.02599034,buy,483099227,0.04155693,2023-01-13T15:28:03.279694Z
ticker,53112619417,BTC-USD,19239.35,18086.83,50691.07883328,18055.25,19260.5,658224.25030741,19236.69,0.10000000,19239.36,0.09161000,buy,483099228,0.02599034,2023-01-13T15:28:03.279694Z
ticker,53112619892,BTC-USD,19239.34,18086.83,50691.08983656,18055.25,19260.5,658224.26131069,19236.98,0.00383071,19239.34,0.01946013,buy,483099229,0.01100328,2023-01-13T15:28:03.588975Z
ticker,53112619990,BTC-USD,19238.85,18086.83,50691.09996885,18055.25,19260.5,658224.27144298,19236.98,0.00383071,19238.85,0.08147771,buy,483099230,0.01013229,2023-01-13T15:28:03.652208Z
ticker,53112620076,BTC-USD,19238.84,18086.83,50691.10054385,18055.25,19260.5,658224.27201798,19236.98,0.00383071,19238.84,0.02658743,buy,483099231,0.000575,2023-01-13T15:28:03.748138Z
ticker,53112620359,BTC-USD,19238.53,18086.83,50691.12054385,18055.25,19260.5,658224.29201798,19236.98,0.00383071,19238.54,0.10395804,buy,483099232,0.02,2023-01-13T15:28:04.152682Z
ticker,53112620361,BTC-USD,19238.54,18086.83,50691.15024900,18055.25,19260.5,658224.32172313,19236.98,0.00383071,19238.54,0.07425289,buy,483099233,0.02970515,2023-01-13T15:28:04.152682Z
ticker,53112620666,BTC-USD,19236.98,18086.83,50691.15407971,18055.25,19260.5,658224.32555384,19236.97,0.00750000,19237.32,0.09161000,sell,483099234,0.00383071,2023-01-13T15:28:04.295052Z
ticker,53112620668,BTC-USD,19236.97,18086.83,50691.16157971,18055.25,19260.5,658224.33305384,19236.69,0.10000000,19237.32,0.09161000,sell,483099235,0.0075,2023-01-13T15:28:04.295052Z
ticker,53112620670,BTC-USD,19236.69,18086.83,50691.16373224,18055.25,19260.5,658224.33520637,19236.69,0.09784747,19237.32,0.09161000,sell,483099236,0.00215253,2023-01-13T15:28:04.295052Z
ticker,53112621674,BTC-USD,19234.69,18086.83,50691.16383357,18055.25,19260.5,658224.33530770,19234.19,0.10000000,19234.69,0.09150867,buy,483099237,0.00010133,2023-01-13T15:28:04.988790Z
ticker,53112621688,BTC-USD,19234.19,18086.83,50691.26383357,18055.25,19260.5,658224.43530770,19232.07,0.02599429,19234.69,0.09150867,sell,483099238,0.1,2023-01-13T15:28:05.001964Z
ticker,53112622103,BTC-USD,19234.67,18086.83,50692.27204811,18055.25,19260.5,658225.44352224,19232.08,0.10000000,19234.68,0.08000000,buy,483099239,0.004,2023-01-13T15:28:05.421746Z
ticker,53112622105,BTC-USD,19234.68,18086.83,50692.29804811,18055.25,19260.5,658225.46952224,19232.08,0.10000000,19234.68,0.05400000,buy,483099240,0.026,2023-01-13T15:28:05.421746Z
ticker,53112622162,BTC-USD,19234.65,18086.83,50692.30204811,18055.25,19260.5,658225.47352224,19232.09,0.04000000,19234.66,0.21000000,buy,483099241,0.004,2023-01-13T15:28:05.481503Z
ticker,53112622164,BTC-USD,19234.66,18086.83,50692.51204811,18055.25,19260.5,658225.68352224,19232.09,0.04000000,19234.67,0.13697390,buy,483099242,0.21,2023-01-13T15:28:05.481503Z
ticker,53112622166,BTC-USD,19234.67,18086.83,50692.64902201,18055.25,19260.5,658225.82049614,19232.09,0.04000000,19234.68,0.05400000,buy,483099243,0.1369739,2023-01-13T15:28:05.481503Z
ticker,53112622168,BTC-USD,19234.68,18086.83,50692.67302201,18055.25,19260.5,658225.84449614,19232.09,0.04000000,19234.68,0.03000000,buy,483099244,0.024,2023-01-13T15:28:05.481503Z
ticker,53112622170,BTC-USD,19234.68,18086.83,50692.69302201,18055.25,19260.5,658225.86449614,19232.09,0.04000000,19234.68,0.01000000,buy,483099245,0.02,2023-01-13T15:28:05.481503Z
ticker,53112622172,BTC-USD,19234.68,18086.83,50692.70302201,18055.25,19260.5,658225.87449614,19232.09,0.04000000,19234.69,0.09150867,buy,483099246,0.01,2023-01-13T15:28:05.481503Z
ticker,53112622174,BTC-USD,19234.69,18086.83,50692.79453068,18055.25,19260.5,658225.96600481,19232.09,0.04000000,19234.82,0.00067318,buy,483099247,0.09150867,2023-01-13T15:28:05.481503Z
ticker,53112622176,BTC-USD,19234.82,18086.83,50692.79520386,18055.25,19260.5,658225.96667799,19232.09,0.04000000,19234.95,0.03699116,buy,483099248,0.00067318,2023-01-13T15:28:05.481503Z
ticker,53112622178,BTC-USD,19234.95,18086.83,50692.83219502,18055.25,19260.5,658226.00366915,19232.09,0.04000000,19234.96,0.10397735,buy,483099249,0.03699116,2023-01-13T15:28:05.481503Z
ticker,53112622180,BTC-USD,19234.96,18086.83,50692.89450803,18055.25,19260.5,658226.06598216,19232.09,0.04000000,19234.96,0.04166434,buy,483099250,0.06231301,2023-01-13T15:28:05.481503Z
ticker,53112622436,BTC-USD,19233.38,18086.83,50693.64867194,18055.25,19260.5,658226.82014607,19233.38,2.09159014,19234.65,0.21000000,sell,483099251,0.75416391,2023-01-13T15:28:05.678854Z
ticker,53112622441,BTC-USD,19233.38,18086.83,50694.06002685,18055.25,19260.5,658227.23150098,19233.38,1.68023523,19234.58,0.00019891,sell,483099252,0.41135491,2023-01-13T15:28:05.678916Z
ticker,53112622452,BTC-USD,19233.38,18086.83,50695.74026208,18055.25,19260.5,658228.91173621,19232.08,0.10000000,19234.16,0.09128000,sell,483099253,1.68023523,2023-01-13T15:28:05.683163Z
ticker,53112622479,BTC-USD,19233.39,18086.83,50695.79596612,18055.25,19260.5,658228.96744025,19232.08,0.10000000,19234.58,0.02718884,sell,483099254,0.05570404,2023-01-13T15:28:05.687707Z
ticker,53112622967,BTC-USD,19232.08,18086.83,50695.89596612,18055.25,19260.5,658229.06744025,19229.70,0.10400578,19232.26,0.09161000,sell,483099255,0.1,2023-01-13T15:28:05.980873Z
ticker,53112623178,BTC-USD,19232.09,18086.83,50695.96596612,18055.25,19260.5,658229.13744025,19229.73,0.02000000,19232.09,0.00806512,buy,483099256,0.07,2023-01-13T15:28:06.110831Z
ticker,53112623270,BTC-USD,19229.73,18086.83,50695.98596612,18055.25,19260.5,658229.15744025,19229.71,0.10000000,19231.66,0.09161000,sell,483099257,0.02,2023-01-13T15:28:06.152268Z
ticker,53112623272,BTC-USD,19229.71,18086.83,50696.08596612,18055.25,19260.5,658229.25744025,19228.00,0.05009267,19231.66,0.09161000,sell,483099258,0.1,2023-01-13T15:28:06.152268Z
ticker,53112624148,BTC-USD,19231.28,18086.83,50696.08689990,18055.25,19260.5,658229.25837403,19227.63,0.16902844,19231.35,0.21000000,buy,483099259,0.00093378,2023-01-13T15:28:06.570569Z
ticker,53112624150,BTC-USD,19231.35,18086.83,50696.08792195,18055.25,19260.5,658229.25939608,19227.63,0.16902844,19231.35,0.20897795,buy,483099260,0.00102205,2023-01-13T15:28:06.570569Z
ticker,53112624334,BTC-USD,19231.22,18086.83,50696.09065084,18055.25,19260.5,658229.26212497,19228.15,0.02307000,19231.24,0.10399748,buy,483099261,0.00272889,2023-01-13T15:28:06.697636Z
ticker,53112624336,BTC-USD,19231.24,18086.83,50696.19464832,18055.25,19260.5,658229.36612245,19228.15,0.02307000,19231.31,0.02698993,buy,483099262,0.10399748,2023-01-13T15:28:06.697636Z
ticker,53112624338,BTC-USD,19231.31,18086.83,50696.22163825,18055.25,19260.5,658229.39311238,19228.15,0.02307000,19231.34,0.31566878,buy,483099263,0.02698993,2023-01-13T15:28:06.697636Z
ticker,53112624340,BTC-USD,19231.34,18086.83,50696.51031710,18055.25,19260.5,658229.68179123,19228.15,0.02307000,19231.34,0.02698993,buy,483099264,0.28867885,2023-01-13T15:28:06.697636Z
ticker,53112624342,BTC-USD,19231.34,18086.83,50696.53730703,18055.25,19260.5,658229.70878116,19228.15,0.02307000,19231.61,0.04801000,buy,483099265,0.02698993,2023-01-13T15:28:06.697636Z
ticker,53112624449,BTC-USD,19231.27,18086.83,50696.54810300,18055.25,19260.5,658229.71957713,19228.17,0.01755487,19231.61,0.04801000,buy,483099266,0.01079597,2023-01-13T15:28:06.720649Z
ticker,53112624451,BTC-USD,19231.61,18086.83,50696.58531703,18055.25,19260.5,658229.75679116,19228.17,0.01755487,19231.61,0.01079597,buy,483099267,0.03721403,2023-01-13T15:28:06.720649Z
ticker,53112624518,BTC-USD,19231.61,18086.83,50696.59610703,18055.25,19260.5,658229.76758116,19228.66,0.01792000,19231.61,0.00000597,buy,483099268,0.01079,2023-01-13T15:28:06.740626Z
ticker,53112624547,BTC-USD,19231.61,18086.83,50696.59611300,18055.25,19260.5,658229.76758713,19228.66,0.01792000,19232.14,0.00651328,buy,483099269,0.00000597,2023-01-13T15:28:06.752484Z
ticker,53112624549,BTC-USD,19232.14,18086.83,50696.60262628,18055.25,19260.5,658229.77410041,19228.66,0.01792000,19232.25,0.05000000,buy,483099270,0.00651328,2023-01-13T15:28:06.752484Z
ticker,53112624633,BTC-USD,19231.27,18086.83,50696.60271628,18055.25,19260.5,658229.77419041,19229.51,0.33500000,19231.27,0.00991000,buy,483099271,0.00009,2023-01-13T15:28:06.781265Z
ticker,53112624638,BTC-USD,19231.22,18086.83,50696.61271628,18055.25,19260.5,658229.78419041,19229.51,0.33500000,19231.27,0.00991000,buy,483099272,0.01,2023-01-13T15:28:06.781483Z
ticker,53112624640,BTC-USD,19231.27,18086.83,50696.62262628,18055.25,19260.5,658229.79410041,19229.51,0.33500000,19232.25,0.05000000,buy,483099273,0.00991,2023-01-13T15:28:06.781483Z
ticker,53112624642,BTC-USD,19232.25,18086.83,50696.65271628,18055.25,19260.5,658229.82419041,19229.51,0.33500000,19232.25,0.01991000,buy,483099274,0.03009,2023-01-13T15:28:06.781483Z
ticker,53112624708,BTC-USD,19231.21,18086.83,50696.66271628,18055.25,19260.5,658229.83419041,19229.52,1.08117090,19231.23,0.01000000,buy,483099275,0.01,2023-01-13T15:28:06.818842Z
ticker,53112624712,BTC-USD,19231.23,18086.83,50696.67271628,18055.25,19260.5,658229.84419041,19229.52,1.08117090,19232.25,0.01991000,buy,483099276,0.01,2023-01-13T15:28:06.818876Z
ticker,53112624714,BTC-USD,19232.25,18086.83,50696.67291501,18055.25,19260.5,658229.84438914,19229.52,1.08117090,19232.25,0.01971127,buy,483099277,0.00019873,2023-01-13T15:28:06.818876Z
ticker,53112624732,BTC-USD,19231.3,18086.83,50696.68291501,18055.25,19260.5,658229.85438914,19229.52,1.08117090,19232.25,0.01971127,buy,483099278,0.01,2023-01-13T15:28:06.837059Z
ticker,53112624778,BTC-USD,19231.26,18086.83,50696.69291501,18055.25,19260.5,658229.86438914,19230.01,0.02688000,19231.60,0.01000000,buy,483099279,0.01,2023-01-13T15:28:06.850109Z
ticker,53112624803,BTC-USD,19231.6,18086.83,50696.70291501,18055.25,19260.5,658229.87438914,19230.01,0.02688000,19232.25,0.01971127,buy,483099280,0.01,2023-01-13T15:28:06.863665Z
ticker,53112624873,BTC-USD,19233.05,18086.83,50696.75291501,18055.25,19260.5,658229.92438914,19230.03,0.03378152,19233.06,4.77832671,buy,483099281,0.05,2023-01-13T15:28:06.893692Z
ticker,53112624875,BTC-USD,19233.06,18086.83,50696.94723148,18055.25,19260.5,658230.11870561,19230.03,0.03378152,19233.06,4.58401024,buy,483099282,0.19431647,2023-01-13T15:28:06.893692Z
ticker,53112625265,BTC-USD,19232.57,18086.83,50696.96723148,18055.25,19260.5,658230.13870561,19230.32,0.16443919,19232.57,0.00400000,buy,483099283,0.02,2023-01-13T15:28:07.384269Z
ticker,53112625267,BTC-USD,19232.57,18086.83,50696.97123148,18055.25,19260.5,658230.14270561,19230.32,0.16443919,19232.59,0.10399018,buy,483099284,0.004,2023-01-13T15:28:07.384269Z
ticker,53112625273,BTC-USD,19232.59,18086.83,50697.07522148,18055.25,19260.5,658230.24669561,19230.32,0.16443919,19232.59,0.00000018,buy,483099285,0.10399,2023-01-13T15:28:07.396206Z
ticker,53112625411,BTC-USD,19232.59,18086.83,50697.07522166,18055.25,19260.5,658230.24669579,19230.46,0.00419846,19234.10,0.00744948,buy,483099286,0.00000018,2023-01-13T15:28:07.454741Z
ticker,53112625419,BTC-USD,19234.1,18086.83,50697.08267114,18055.25,19260.5,658230.25414527,19230.46,0.00419846,19234.58,0.00019891,buy,483099287,0.00744948,2023-01-13T15:28:07.457586Z
ticker,53112625421,BTC-USD,19234.58,18086.83,50697.08287005,18055.25,19260.5,658230.25434418,19230.46,0.00419846,19234.82,0.02599900,buy,483099288,0.00019891,2023-01-13T15:28:07.457586Z
ticker,53112625423,BTC-USD,19234.82,18086.83,50697.10886905,18055.25,19260.5,658230.28034318,19230.46,0.00419846,19235.32,0.05000000,buy,483099289,0.025999,2023-01-13T15:28:07.457586Z
ticker,53112625425,BTC-USD,19235.32,18086.83,50697.15886905,18055.25,19260.5,658230.33034318,19230.46,0.00419846,19235.33,0.25993842,buy,483099290,0.05,2023-01-13T15:28:07.457586Z
ticker,53112625427,BTC-USD,19235.33,18086.83,50697.41880747,18055.25,19260.5,658230.59028160,19230.46,0.00419846,19235.97,0.13223683,buy,483099291,0.25993842,2023-01-13T15:28:07.457586Z
ticker,53112625429,BTC-USD,19235.97,18086.83,50697.55104430,18055.25,19260.5,658230.72251843,19230.46,0.00419846,19235.98,0.51985919,buy,483099292,0.13223683,2023-01-13T15:28:07.457586Z
ticker,53112625431,BTC-USD,19235.98,18086.83,50698.07090349,18055.25,19260.5,658231.24237762,19230.46,0.00419846,19236.35,0.03472679,buy,483099293,0.51985919,2023-01-13T15:28:07.457586Z
ticker,53112625433,BTC-USD,19236.35,18086.83,50698.10563028,18055.25,19260.5,658231.27710441,19230.46,0.00419846,19237.38,0.06945358,buy,483099294,0.03472679,2023-01-13T15:28:07.457586Z
ticker,53112625582,BTC-USD,19235.32,18086.83,50698.13622028,18055.25,19260.5,658231.30769441,19230.96,0.08784844,19235.32,0.07338539,buy,483099295,0.03059,2023-01-13T15:28:07.493464Z
ticker,53112625664,BTC-USD,19235.31,18086.83,50698.14282401,18055.25,19260.5,658231.31429814,19231.42,0.33500000,19236.35,0.07800000,buy,483099296,0.00660373,2023-01-13T15:28:07.510418Z
ticker,53112625884,BTC-USD,19237.28,18086.83,50698.14650401,18055.25,19260.5,658231.31797814,19232.57,4.81006658,19237.28,0.00000252,buy,483099297,0.00368,2023-01-13T15:28:07.558096Z
ticker,53112625892,BTC-USD,19237.28,18086.83,50698.14650653,18055.25,19260.5,658231.31798066,19232.57,4.81006658,19237.30,0.00633541,buy,483099298,0.00000252,2023-01-13T15:28:07.558232Z
ticker,53112625894,BTC-USD,19237.3,18086.83,50698.15284194,18055.25,19260.5,658231.32431607,19232.57,4.81006658,19237.31,0.04657490,buy,483099299,0.00633541,2023-01-13T15:28:07.558232Z
ticker,53112625896,BTC-USD,19237.31,18086.83,50698.19941684,18055.25,19260.5,658231.37089097,19232.57,4.81006658,19237.33,0.00139381,buy,483099300,0.0465749,2023-01-13T15:28:07.558232Z
ticker,53112625898,BTC-USD,19237.33,18086.83,50698.20081065,18055.25,19260.5,658231.37228478,19232.57,4.81006658,19237.38,0.06945358,buy,483099301,0.00139381,2023-01-13T15:28:07.558232Z
ticker,53112625900,BTC-USD,19237.38,18086.83,50698.21595401,18055.25,19260.5,658231.38742814,19232.57,4.81006658,19237.38,0.05431022,buy,483099302,0.01514336,2023-01-13T15:28:07.558232Z
ticker,53112625932,BTC-USD,19237.38,18086.83,50698.27026423,18055.25,19260.5,658231.44173836,19232.63,0.05611336,19238.43,0.04977640,buy,483099303,0.05431022,2023-01-13T15:28:07.564724Z
ticker,53112625934,BTC-USD,19238.43,18086.83,50698.32004063,18055.25,19260.5,658231.49151476,19232.63,0.05611336,19238.47,0.02081820,buy,483099304,0.0497764,2023-01-13T15:28:07.564724Z
ticker,53112625936,BTC-USD,19238.47,18086.83,50698.34085883,18055.25,19260.5,658231.51233296,19232.63,0.05611336,19238.49,0.03964077,buy,483099305,0.0208182,2023-01-13T15:28:07.564724Z
ticker,53112625938,BTC-USD,19238.49,18086.83,50698.38049960,18055.25,19260.5,658231.55197373,19232.63,0.05611336,19238.54,0.19686374,buy,483099306,0.03964077,2023-01-13T15:28:07.564724Z
ticker,53112625940,BTC-USD,19238.54,18086.83,50698.57736334,18055.25,19260.5,658231.74883747,19232.63,0.05611336,19238.67,0.05938773,buy,483099307,0.19686374,2023-01-13T15:28:07.564724Z
ticker,53112625948,BTC-USD,19238.67,18086.83,50698.63675107,18055.25,19260.5,658231.80822520,19232.63,0.05611336,19239.07,0.03990088,buy,483099308,0.05938773,2023-01-13T15:28:07.564888Z
ticker,53112625995,BTC-USD,19237.37,18086.83,50698.65325182,18055.25,19260.5,658231.82472595,19233.53,0.33500000,19238.43,0.02599406,buy,483099309,0.01650075,2023-01-13T15:28:07.574948Z
ticker,53112625997,BTC-USD,19238.43,18086.83,50698.67924588,18055.25,19260.5,658231.85072001,19233.53,0.33500000,19238.46,0.04340347,buy,483099310,0.02599406,2023-01-13T15:28:07.574948Z
ticker,53112625999,BTC-USD,19238.46,18086.83,50698.72264935,18055.25,19260.5,658231.89412348,19233.53,0.33500000,19240.15,0.03437952,buy,483099311,0.04340347,2023-01-13T15:28:07.574948Z
ticker,53112626086,BTC-USD,19238.42,18086.83,50698.72287381,18055.25,19260.5,658231.89434794,19234.02,0.09161000,19238.42,0.00854915,buy,483099312,0.00022446,2023-01-13T15:28:07.597103Z
ticker,53112626275,BTC-USD,19236.3,18086.83,50698.80087381,18055.25,19260.5,658231.97234794,19234.99,0.09161000,19240.07,0.00129309,buy,483099313,0.078,2023-01-13T15:28:07.641082Z
ticker,53112627098,BTC-USD,19239.93,18086.83,50698.80208313,18055.25,19260.5,658231.97355726,19237.10,0.02568175,19239.93,1.58623348,buy,483099314,0.00120932,2023-01-13T15:28:08.191848Z
ticker,53112627555,BTC-USD,19239.75,18086.83,50698.80985430,18055.25,19260.5,658231.98132843,19237.14,0.03344281,19239.76,0.04000000,buy,483099315,0.00777117,2023-01-13T15:28:08.813242Z
ticker,53112627557,BTC-USD,19239.76,18086.83,50698.81092728,18055.25,19260.5,658231.98240141,19237.14,0.03344281,19239.76,0.03892702,buy,483099316,0.00107298,2023-01-13T15:28:08.813242Z
ticker,53112627655,BTC-USD,19239.72,18086.83,50698.81133911,18055.25,19260.5,658231.98281324,19237.15,0.03344281,19239.72,0.00736674,buy,483099317,0.00041183,2023-01-13T15:28:08.893505Z
ticker,53112627979,BTC-USD,19237.23,18086.83,50698.81351051,18055.25,19260.5,658231.98498464,19237.23,0.11360389,19239.69,0.02798672,sell,483099318,0.0021714,2023-01-13T15:28:09.090322Z
ticker,53112628287,BTC-USD,19237.27,18086.83,50698.84695332,18055.25,19260.5,658232.01842745,19237.17,0.02000000,19239.62,0.21000000,sell,483099319,0.03344281,2023-01-13T15:28:09.614139Z
ticker,53112628289,BTC-USD,19237.17,18086.83,50698.86695332,18055.25,19260.5,658232.03842745,19236.19,0.10397068,19239.62,0.21000000,sell,483099320,0.02,2023-01-13T15:28:09.614139Z
ticker,53112628305,BTC-USD,19237.25,18086.83,50698.92695332,18055.25,19260.5,658232.09842745,19236.19,0.10397068,19239.62,0.21000000,sell,483099321,0.06,2023-01-13T15:28:09.618389Z
ticker,53112628307,BTC-USD,19236.19,18086.83,50699.03092400,18055.25,19260.5,658232.20239813,19236.15,0.10000000,19239.62,0.21000000,sell,483099322,0.10397068,2023-01-13T15:28:09.618389Z
ticker,53112628309,BTC-USD,19236.15,18086.83,50699.13092400,18055.25,19260.5,658232.30239813,19235.31,0.04507759,19239.62,0.21000000,sell,483099323,0.1,2023-01-13T15:28:09.618389Z
ticker,53112628317,BTC-USD,19236.48,18086.83,50699.18113343,18055.25,19260.5,658232.35260756,19235.35,0.03840509,19239.62,0.21000000,sell,483099324,0.05020943,2023-01-13T15:28:09.618427Z
