Type,ProductId,Changes,,,Timestamp
l2update,BTC-USD,[['buy', '18209.19', '0.00000000']],2023-01-12T04:39:08.218715Z
l2update,BTC-USD,[['sell', '18210.89', '0.12799444']],2023-01-12T04:39:08.218830Z
l2update,BTC-USD,[['sell', '18210.90', '0.02000000']],2023-01-12T04:39:08.224000Z
l2update,BTC-USD,[['buy', '18210.04', '0.38936791']],2023-01-12T04:39:08.231234Z
l2update,BTC-USD,[['sell', '18210.88', '0.05000000']],2023-01-12T04:39:08.238928Z
l2update,BTC-USD,[['sell', '18211.80', '0.03996119']],2023-01-12T04:39:08.362456Z
l2update,BTC-USD,[['buy', '18209.21', '0.04921688']],2023-01-12T04:39:08.374735Z
l2update,BTC-USD,[['buy', '18210.04', '0.37416006']],2023-01-12T04:39:08.381172Z
l2update,BTC-USD,[['sell', '18211.55', '0.00000000']],2023-01-12T04:39:08.389775Z
l2update,BTC-USD,[['sell', '18211.61', '0.00000000']],2023-01-12T04:39:08.391136Z
l2update,BTC-USD,[['sell', '18211.65', '0.00000000']],2023-01-12T04:39:08.392094Z
l2update,BTC-USD,[['buy', '18209.22', '0.04000000']],2023-01-12T04:39:08.471010Z
l2update,BTC-USD,[['buy', '18208.33', '0.46700974']],2023-01-12T04:39:08.471093Z
l2update,BTC-USD,[['buy', '18208.33', '0.00000000']],2023-01-12T04:39:08.477823Z
l2update,BTC-USD,[['buy', '18210.04', '0.37766248']],2023-01-12T04:39:08.482649Z
l2update,BTC-USD,[['buy', '18209.21', '0.00000000']],2023-01-12T04:39:08.488764Z
l2update,BTC-USD,[['sell', '18211.53', '0.06054952']],2023-01-12T04:39:08.555482Z
l2update,BTC-USD,[['sell', '18210.05', '0.08031643']],2023-01-12T04:39:08.591144Z
l2update,BTC-USD,[['sell', '18211.18', '0.00000000']],2023-01-12T04:39:08.594869Z
l2update,BTC-USD,[['sell', '18210.88', '0.00000000']],2023-01-12T04:39:08.596602Z
l2update,BTC-USD,[['sell', '18210.97', '0.66664641']],2023-01-12T04:39:08.605917Z
l2update,BTC-USD,[['buy', '18209.23', '0.04921688']],2023-01-12T04:39:08.610350Z
l2update,BTC-USD,[['buy', '18210.04', '0.37416006']],2023-01-12T04:39:08.616597Z
l2update,BTC-USD,[['sell', '18210.05', '0.03330643']],2023-01-12T04:39:08.657212Z
l2update,BTC-USD,[['sell', '18212.43', '0.00000000']],2023-01-12T04:39:08.657642Z
l2update,BTC-USD,[['sell', '18210.97', '0.63918936']],2023-01-12T04:39:08.657669Z
l2update,BTC-USD,[['buy', '18208.69', '0.10983765']],2023-01-12T04:39:08.660916Z
l2update,BTC-USD,[['sell', '18211.25', '0.10000000']],2023-01-12T04:39:08.661216Z
l2update,BTC-USD,[['sell', '18211.18', '0.02745687']],2023-01-12T04:39:08.665716Z
l2update,BTC-USD,[['sell', '18211.52', '0.02745687']],2023-01-12T04:39:08.669509Z
l2update,BTC-USD,[['buy', '18209.17', '0.05491397']],2023-01-12T04:39:08.669529Z
l2update,BTC-USD,[['buy', '18210.04', '0.38027688']],2023-01-12T04:39:08.669576Z
l2update,BTC-USD,[['buy', '18209.23', '0.00000000']],2023-01-12T04:39:08.675588Z
l2update,BTC-USD,[['buy', '18208.84', '0.04000000']],2023-01-12T04:39:08.686259Z
l2update,BTC-USD,[['buy', '18209.12', '0.19782747']],2023-01-12T04:39:08.695803Z
l2update,BTC-USD,[['sell', '18210.90', '0.00000000']],2023-01-12T04:39:08.697719Z
l2update,BTC-USD,[['buy', '18209.12', '0.08800000']],2023-01-12T04:39:08.698340Z
l2update,BTC-USD,[['sell', '18211.18', '0.00000000']],2023-01-12T04:39:08.698729Z
l2update,BTC-USD,[['buy', '18209.14', '0.13728440']],2023-01-12T04:39:08.707676Z
l2update,BTC-USD,[['sell', '18211.25', '0.12745687']],2023-01-12T04:39:08.707739Z
l2update,BTC-USD,[['buy', '18209.17', '0.02745685']],2023-01-12T04:39:08.711763Z
l2update,BTC-USD,[['buy', '18208.96', '0.22745712']],2023-01-12T04:39:08.722010Z
l2update,BTC-USD,[['sell', '18211.54', '0.02745713']],2023-01-12T04:39:08.722814Z
l2update,BTC-USD,[['sell', '18211.58', '0.00000000']],2023-01-12T04:39:08.723179Z
l2update,BTC-USD,[['sell', '18211.66', '0.16435835']],2023-01-12T04:39:08.725981Z
l2update,BTC-USD,[['sell', '18211.53', '0.00000000']],2023-01-12T04:39:08.729243Z
l2update,BTC-USD,[['buy', '18197.41', '0.46700974']],2023-01-12T04:39:08.739121Z
l2update,BTC-USD,[['buy', '18209.14', '0.02745693']],2023-01-12T04:39:08.747389Z
l2update,BTC-USD,[['sell', '18210.05', '0.08031643']],2023-01-12T04:39:08.750694Z
l2update,BTC-USD,[['buy', '18208.96', '0.20000000']],2023-01-12T04:39:08.754506Z
l2update,BTC-USD,[['sell', '18210.88', '0.05000000']],2023-01-12T04:39:08.754891Z
l2update,BTC-USD,[['buy', '18208.96', '0.30982747']],2023-01-12T04:39:08.754904Z
l2update,BTC-USD,[['sell', '18211.52', '0.00000000']],2023-01-12T04:39:08.755223Z
l2update,BTC-USD,[['buy', '18208.96', '0.20000000']],2023-01-12T04:39:08.758150Z
l2update,BTC-USD,[['sell', '18210.88', '0.00000000']],2023-01-12T04:39:08.760023Z
l2update,BTC-USD,[['buy', '18208.84', '0.06745737']],2023-01-12T04:39:08.762607Z
l2update,BTC-USD,[['sell', '18211.18', '0.02745705']],2023-01-12T04:39:08.762668Z
l2update,BTC-USD,[['buy', '18208.91', '0.10982820']],2023-01-12T04:39:08.766469Z
l2update,BTC-USD,[['sell', '18210.05', '0.03330643']],2023-01-12T04:39:08.774008Z
l2update,BTC-USD,[['sell', '18211.18', '0.00000000']],2023-01-12T04:39:08.777853Z
l2update,BTC-USD,[['sell', '18211.25', '0.15491374']],2023-01-12T04:39:08.786015Z
l2update,BTC-USD,[['sell', '18211.75', '0.09180298']],2023-01-12T04:39:08.837246Z
l2update,BTC-USD,[['sell', '18210.05', '0.08031643']],2023-01-12T04:39:08.926503Z
l2update,BTC-USD,[['buy', '18210.04', '0.37027688']],2023-01-12T04:39:08.926561Z
l2update,BTC-USD,[['buy', '18210.04', '0.26989299']],2023-01-12T04:39:08.926561Z
l2update,BTC-USD,[['sell', '18210.05', '0.03330643']],2023-01-12T04:39:08.929095Z
l2update,BTC-USD,[['sell', '18211.25', '0.12745687']],2023-01-12T04:39:08.930762Z
l2update,BTC-USD,[['sell', '18210.88', '0.04000000']],2023-01-12T04:39:08.938126Z
l2update,BTC-USD,[['sell', '18211.18', '0.02745687']],2023-01-12T04:39:08.938146Z
l2update,BTC-USD,[['buy', '18209.23', '0.04921688']],2023-01-12T04:39:08.938158Z
l2update,BTC-USD,[['sell', '18210.88', '0.09000000']],2023-01-12T04:39:08.941843Z
l2update,BTC-USD,[['buy', '18209.23', '0.00000000']],2023-01-12T04:39:08.944124Z
l2update,BTC-USD,[['buy', '18210.04', '0.26377617']],2023-01-12T04:39:08.944495Z
l2update,BTC-USD,[['sell', '18210.89', '0.00000000']],2023-01-12T04:39:08.946494Z
l2update,BTC-USD,[['sell', '18210.87', '0.12799444']],2023-01-12T04:39:08.953077Z
l2update,BTC-USD,[['sell', '18210.05', '0.08031643']],2023-01-12T04:39:08.953144Z
l2update,BTC-USD,[['sell', '18210.88', '0.04000000']],2023-01-12T04:39:08.958403Z
l2update,BTC-USD,[['buy', '18208.84', '0.04000000']],2023-01-12T04:39:08.960655Z
l2update,BTC-USD,[['buy', '18208.91', '0.00000000']],2023-01-12T04:39:08.960757Z
l2update,BTC-USD,[['sell', '18211.54', '0.00000000']],2023-01-12T04:39:08.961078Z
l2update,BTC-USD,[['sell', '18211.18', '0.00000000']],2023-01-12T04:39:08.961142Z
l2update,BTC-USD,[['buy', '18210.04', '0.23377617']],2023-01-12T04:39:08.964368Z
l2update,BTC-USD,[['buy', '18209.22', '0.00000000']],2023-01-12T04:39:08.966520Z
l2update,BTC-USD,[['sell', '18210.97', '0.66664673']],2023-01-12T04:39:08.968594Z
l2update,BTC-USD,[['buy', '18208.76', '0.14982823']],2023-01-12T04:39:08.968647Z
l2update,BTC-USD,[['buy', '18208.71', '0.06745737']],2023-01-12T04:39:08.972760Z
l2update,BTC-USD,[['sell', '18210.86', '0.02745706']],2023-01-12T04:39:08.972896Z
l2update,BTC-USD,[['buy', '18205.68', '0.82377915']],2023-01-12T04:39:09.012488Z
l2update,BTC-USD,[['buy', '18203.59', '1.16499963']],2023-01-12T04:39:09.012488Z
l2update,BTC-USD,[['buy', '18201.50', '1.64755830']],2023-01-12T04:39:09.012488Z
l2update,BTC-USD,[['buy', '18199.41', '2.32999929']],2023-01-12T04:39:09.012488Z
l2update,BTC-USD,[['sell', '18210.85', '0.02000000']],2023-01-12T04:39:09.012781Z
l2update,BTC-USD,[['sell', '18210.05', '0.08431643']],2023-01-12T04:39:09.012834Z
l2update,BTC-USD,[['sell', '18210.05', '0.09431643']],2023-01-12T04:39:09.012843Z
l2update,BTC-USD,[['sell', '18211.25', '0.10000000']],2023-01-12T04:39:09.016940Z
l2update,BTC-USD,[['sell', '18210.85', '0.00000000']],2023-01-12T04:39:09.018516Z
l2update,BTC-USD,[['sell', '18210.97', '0.69410384']],2023-01-12T04:39:09.025962Z
l2update,BTC-USD,[['sell', '18210.97', '0.66664647']],2023-01-12T04:39:09.031369Z
l2update,BTC-USD,[['sell', '18210.84', '0.02000000']],2023-01-12T04:39:09.032190Z
l2update,BTC-USD,[['sell', '18210.84', '0.00000000']],2023-01-12T04:39:09.036944Z
l2update,BTC-USD,[['buy', '18210.04', '0.26377617']],2023-01-12T04:39:09.039481Z
l2update,BTC-USD,[['sell', '18211.18', '0.02745737']],2023-01-12T04:39:09.043922Z
l2update,BTC-USD,[['sell', '18210.05', '0.04730643']],2023-01-12T04:39:09.044104Z
l2update,BTC-USD,[['sell', '18210.85', '0.02000000']],2023-01-12T04:39:09.044119Z
l2update,BTC-USD,[['sell', '18210.86', '0.00000000']],2023-01-12T04:39:09.048396Z
l2update,BTC-USD,[['sell', '18210.97', '0.63918936']],2023-01-12T04:39:09.048744Z
l2update,BTC-USD,[['sell', '18210.05', '0.03730643']],2023-01-12T04:39:09.049730Z
l2update,BTC-USD,[['sell', '18210.85', '0.00000000']],2023-01-12T04:39:09.049805Z
l2update,BTC-USD,[['sell', '18210.05', '0.03330643']],2023-01-12T04:39:09.050302Z
l2update,BTC-USD,[['sell', '18211.18', '0.05491430']],2023-01-12T04:39:09.058345Z
l2update,BTC-USD,[['sell', '18210.85', '0.01000000']],2023-01-12T04:39:09.058354Z
l2update,BTC-USD,[['sell', '18210.97', '0.66664630']],2023-01-12T04:39:09.058544Z
l2update,BTC-USD,[['sell', '18210.86', '0.02000000']],2023-01-12T04:39:09.058554Z
l2update,BTC-USD,[['sell', '18210.97', '0.63918936']],2023-01-12T04:39:09.061770Z
l2update,BTC-USD,[['sell', '18210.85', '0.00000000']],2023-01-12T04:39:09.064112Z
l2update,BTC-USD,[['sell', '18211.18', '0.08237118']],2023-01-12T04:39:09.070031Z
l2update,BTC-USD,[['sell', '18210.86', '0.03000000']],2023-01-12T04:39:09.070135Z
l2update,BTC-USD,[['sell', '18210.86', '0.02000000']],2023-01-12T04:39:09.075383Z
l2update,BTC-USD,[['sell', '18210.85', '0.01000000']],2023-01-12T04:39:09.081847Z
l2update,BTC-USD,[['sell', '18210.85', '0.06000000']],2023-01-12T04:39:09.114217Z
l2update,BTC-USD,[['buy', '18197.06', '0.00000000']],2023-01-12T04:39:09.119176Z
l2update,BTC-USD,[['sell', '18210.05', '0.08031643']],2023-01-12T04:39:09.122582Z
l2update,BTC-USD,[['sell', '18211.18', '0.05491430']],2023-01-12T04:39:09.126671Z
l2update,BTC-USD,[['sell', '18210.85', '0.01000000']],2023-01-12T04:39:09.127575Z
l2update,BTC-USD,[['sell', '18210.85', '0.00000000']],2023-01-12T04:39:09.132274Z
l2update,BTC-USD,[['sell', '18210.88', '0.06745706']],2023-01-12T04:39:09.134339Z
l2update,BTC-USD,[['sell', '18210.88', '0.04000000']],2023-01-12T04:39:09.136838Z
l2update,BTC-USD,[['sell', '18210.97', '0.66664642']],2023-01-12T04:39:09.147906Z
l2update,BTC-USD,[['buy', '18209.21', '0.04921688']],2023-01-12T04:39:09.165268Z
l2update,BTC-USD,[['sell', '18210.88', '0.00000000']],2023-01-12T04:39:09.170184Z
l2update,BTC-USD,[['sell', '18210.05', '0.03330643']],2023-01-12T04:39:09.218665Z
l2update,BTC-USD,[['buy', '18208.76', '0.04000000']],2023-01-12T04:39:09.222318Z
l2update,BTC-USD,[['sell', '18210.97', '0.63918936']],2023-01-12T04:39:09.222671Z
l2update,BTC-USD,[['buy', '18208.96', '0.30982752']],2023-01-12T04:39:09.229385Z
l2update,BTC-USD,[['sell', '18210.05', '0.03064178']],2023-01-12T04:39:09.229527Z
l2update,BTC-USD,[['sell', '18211.18', '0.08237118']],2023-01-12T04:39:09.233251Z
l2update,BTC-USD,[['sell', '18211.75', '0.05279993']],2023-01-12T04:39:09.234237Z
l2update,BTC-USD,[['buy', '18209.22', '0.04000000']],2023-01-12T04:39:09.250942Z
l2update,BTC-USD,[['sell', '18210.86', '0.07000000']],2023-01-12T04:39:09.255842Z
l2update,BTC-USD,[['sell', '18210.87', '0.00000000']],2023-01-12T04:39:09.259882Z
l2update,BTC-USD,[['sell', '18211.18', '0.05491425']],2023-01-12T04:39:09.263664Z
l2update,BTC-USD,[['sell', '18210.85', '0.12790467']],2023-01-12T04:39:09.263841Z
l2update,BTC-USD,[['buy', '18209.23', '0.04921688']],2023-01-12T04:39:09.263904Z
l2update,BTC-USD,[['sell', '18210.86', '0.02000000']],2023-01-12T04:39:09.268937Z
l2update,BTC-USD,[['sell', '18211.25', '0.12745684']],2023-01-12T04:39:09.272244Z
l2update,BTC-USD,[['sell', '18210.84', '0.05000000']],2023-01-12T04:39:09.276246Z
l2update,BTC-USD,[['buy', '18209.21', '0.00000000']],2023-01-12T04:39:09.276326Z
l2update,BTC-USD,[['sell', '18211.75', '0.08718552']],2023-01-12T04:39:09.346095Z
l2update,BTC-USD,[['sell', '18210.05', '0.03006752']],2023-01-12T04:39:09.370196Z
l2update,BTC-USD,[['sell', '18211.25', '0.02745684']],2023-01-12T04:39:09.377860Z
l2update,BTC-USD,[['buy', '18209.24', '0.04000000']],2023-01-12T04:39:09.516334Z
l2update,BTC-USD,[['buy', '18209.25', '0.04921688']],2023-01-12T04:39:09.528476Z
l2update,BTC-USD,[['sell', '18212.25', '0.10000000']],2023-01-12T04:39:09.528581Z
l2update,BTC-USD,[['buy', '18209.23', '0.00000000']],2023-01-12T04:39:09.534429Z
l2update,BTC-USD,[['buy', '18205.51', '0.27459260']],2023-01-12T04:39:09.536466Z
l2update,BTC-USD,[['buy', '18203.21', '0.38833258']],2023-01-12T04:39:09.536466Z
l2update,BTC-USD,[['buy', '18200.91', '0.54918520']],2023-01-12T04:39:09.536466Z
l2update,BTC-USD,[['buy', '18198.61', '0.77666516']],2023-01-12T04:39:09.536466Z
l2update,BTC-USD,[['sell', '18211.18', '0.02745688']],2023-01-12T04:39:09.608526Z
l2update,BTC-USD,[['sell', '18211.25', '0.00000000']],2023-01-12T04:39:09.608649Z
l2update,BTC-USD,[['sell', '18210.84', '0.00000000']],2023-01-12T04:39:09.610495Z
l2update,BTC-USD,[['sell', '18211.75', '0.03438559']],2023-01-12T04:39:09.610869Z
l2update,BTC-USD,[['buy', '18209.25', '0.00000000']],2023-01-12T04:39:09.616934Z
l2update,BTC-USD,[['sell', '18211.61', '0.02745710']],2023-01-12T04:39:09.618170Z
l2update,BTC-USD,[['sell', '18211.61', '0.05491398']],2023-01-12T04:39:09.618198Z
l2update,BTC-USD,[['sell', '18211.65', '0.04000000']],2023-01-12T04:39:09.622202Z
l2update,BTC-USD,[['buy', '18210.04', '0.28575032']],2023-01-12T04:39:09.628774Z
l2update,BTC-USD,[['sell', '18210.84', '0.05000000']],2023-01-12T04:39:09.656552Z
l2update,BTC-USD,[['buy', '18197.41', '0.00000000']],2023-01-12T04:39:09.685357Z
l2update,BTC-USD,[['buy', '18198.65', '2.55841030']],2023-01-12T04:39:09.699379Z
l2update,BTC-USD,[['sell', '18211.61', '0.02745710']],2023-01-12T04:39:09.783175Z
l2update,BTC-USD,[['sell', '18211.18', '0.05491376']],2023-01-12T04:39:09.792666Z
l2update,BTC-USD,[['buy', '18209.20', '0.00000000']],2023-01-12T04:39:09.886005Z
l2update,BTC-USD,[['buy', '18209.24', '0.00000000']],2023-01-12T04:39:09.886166Z
l2update,BTC-USD,[['buy', '18209.22', '0.00000000']],2023-01-12T04:39:09.886404Z
l2update,BTC-USD,[['sell', '18210.05', '0.07707752']],2023-01-12T04:39:09.889392Z
l2update,BTC-USD,[['buy', '18208.96', '0.20000000']],2023-01-12T04:39:09.893316Z
l2update,BTC-USD,[['sell', '18211.61', '0.00000000']],2023-01-12T04:39:09.893438Z
l2update,BTC-USD,[['sell', '18211.18', '0.02745688']],2023-01-12T04:39:09.893454Z
l2update,BTC-USD,[['buy', '18209.23', '0.04921688']],2023-01-12T04:39:09.898880Z
l2update,BTC-USD,[['sell', '18210.97', '0.66664641']],2023-01-12T04:39:09.902621Z
l2update,BTC-USD,[['sell', '18211.18', '0.05491425']],2023-01-12T04:39:09.902674Z
l2update,BTC-USD,[['buy', '18208.84', '0.14982822']],2023-01-12T04:39:09.902724Z
l2update,BTC-USD,[['buy', '18210.04', '0.26377617']],2023-01-12T04:39:09.905757Z
l2update,BTC-USD,[['buy', '18208.33', '0.46700974']],2023-01-12T04:39:09.943360Z
l2update,BTC-USD,[['sell', '18210.84', '0.00000000']],2023-01-12T04:39:09.948292Z
l2update,BTC-USD,[['buy', '18210.04', '0.23377617']],2023-01-12T04:39:09.949223Z
l2update,BTC-USD,[['buy', '18210.04', '0.26377617']],2023-01-12T04:39:09.955270Z
l2update,BTC-USD,[['sell', '18210.05', '0.03006752']],2023-01-12T04:39:09.959130Z
l2update,BTC-USD,[['buy', '18209.19', '0.04921688']],2023-01-12T04:39:09.959478Z
l2update,BTC-USD,[['buy', '18210.04', '0.23377617']],2023-01-12T04:39:09.960913Z
l2update,BTC-USD,[['sell', '18210.97', '0.63918936']],2023-01-12T04:39:09.963354Z
l2update,BTC-USD,[['buy', '18209.19', '0.00000000']],2023-01-12T04:39:09.965797Z
l2update,BTC-USD,[['buy', '18198.65', '0.00000000']],2023-01-12T04:39:09.967823Z
l2update,BTC-USD,[['buy', '18208.33', '0.00000000']],2023-01-12T04:39:09.967870Z
l2update,BTC-USD,[['buy', '18209.23', '0.00000000']],2023-01-12T04:39:09.970022Z
l2update,BTC-USD,[['buy', '18210.04', '0.26377617']],2023-01-12T04:39:09.971234Z
l2update,BTC-USD,[['sell', '18211.18', '0.08237113']],2023-01-12T04:39:09.971262Z
l2update,BTC-USD,[['sell', '18210.05', '0.07707752']],2023-01-12T04:39:09.971272Z
l2update,BTC-USD,[['sell', '18210.05', '0.03006752']],2023-01-12T04:39:09.975889Z
l2update,BTC-USD,[['buy', '18210.04', '0.23377617']],2023-01-12T04:39:09.978463Z
l2update,BTC-USD,[['sell', '18211.18', '0.05491425']],2023-01-12T04:39:09.979010Z
l2update,BTC-USD,[['sell', '18210.05', '0.07707752']],2023-01-12T04:39:09.986750Z
l2update,BTC-USD,[['sell', '18211.18', '0.08237113']],2023-01-12T04:39:09.986834Z
l2update,BTC-USD,[['sell', '18211.18', '0.05491425']],2023-01-12T04:39:09.990880Z
l2update,BTC-USD,[['sell', '18210.97', '0.66664641']],2023-01-12T04:39:10.001084Z
l2update,BTC-USD,[['sell', '18210.86', '0.00000000']],2023-01-12T04:39:10.004909Z
l2update,BTC-USD,[['sell', '18210.84', '0.02000000']],2023-01-12T04:39:10.011807Z
l2update,BTC-USD,[['sell', '18210.05', '0.08107752']],2023-01-12T04:39:10.011818Z
l2update,BTC-USD,[['sell', '18211.78', '0.05425051']],2023-01-12T04:39:10.011857Z
l2update,BTC-USD,[['sell', '18210.05', '0.09107752']],2023-01-12T04:39:10.012017Z
l2update,BTC-USD,[['sell', '18210.84', '0.00000000']],2023-01-12T04:39:10.019590Z
l2update,BTC-USD,[['sell', '18210.83', '0.02000000']],2023-01-12T04:39:10.027320Z
l2update,BTC-USD,[['sell', '18211.75', '0.09106351']],2023-01-12T04:39:10.029473Z
l2update,BTC-USD,[['sell', '18210.83', '0.00000000']],2023-01-12T04:39:10.033796Z
l2update,BTC-USD,[['sell', '18210.84', '0.02000000']],2023-01-12T04:39:10.041696Z
l2update,BTC-USD,[['buy', '18210.04', '0.26377617']],2023-01-12T04:39:10.045569Z
l2update,BTC-USD,[['sell', '18210.05', '0.04406752']],2023-01-12T04:39:10.049823Z
l2update,BTC-USD,[['buy', '18210.04', '0.23377617']],2023-01-12T04:39:10.050857Z
l2update,BTC-USD,[['sell', '18210.97', '0.63918936']],2023-01-12T04:39:10.053514Z
l2update,BTC-USD,[['sell', '18210.05', '0.04006752']],2023-01-12T04:39:10.059663Z
l2update,BTC-USD,[['sell', '18210.05', '0.03006752']],2023-01-12T04:39:10.060405Z
l2update,BTC-USD,[['sell', '18211.18', '0.08237118']],2023-01-12T04:39:10.062136Z
l2update,BTC-USD,[['sell', '18210.05', '0.07707752']],2023-01-12T04:39:10.062162Z
l2update,BTC-USD,[['sell', '18210.05', '0.03006752']],2023-01-12T04:39:10.065075Z
l2update,BTC-USD,[['buy', '18210.04', '0.22233420']],2023-01-12T04:39:10.066393Z
l2update,BTC-USD,[['sell', '18210.83', '0.01000000']],2023-01-12T04:39:10.066455Z
l2update,BTC-USD,[['buy', '18210.04', '0.25233420']],2023-01-12T04:39:10.066463Z
l2update,BTC-USD,[['sell', '18210.05', '0.07707752']],2023-01-12T04:39:10.075479Z
l2update,BTC-USD,[['sell', '18210.83', '0.00000000']],2023-01-12T04:39:10.076087Z
l2update,BTC-USD,[['sell', '18210.05', '0.03006752']],2023-01-12T04:39:10.078589Z
l2update,BTC-USD,[['sell', '18211.59', '0.07102671']],2023-01-12T04:39:10.079192Z
l2update,BTC-USD,[['sell', '18211.18', '0.05491425']],2023-01-12T04:39:10.079692Z
l2update,BTC-USD,[['sell', '18210.05', '0.03406752']],2023-01-12T04:39:10.084644Z
l2update,BTC-USD,[['sell', '18210.05', '0.04406752']],2023-01-12T04:39:10.084739Z
l2update,BTC-USD,[['sell', '18211.89', '0.00000000']],2023-01-12T04:39:10.086476Z
l2update,BTC-USD,[['sell', '18211.18', '0.08237113']],2023-01-12T04:39:10.089006Z
l2update,BTC-USD,[['sell', '18210.05', '0.04006752']],2023-01-12T04:39:10.089327Z
l2update,BTC-USD,[['sell', '18210.05', '0.03006752']],2023-01-12T04:39:10.090162Z
l2update,BTC-USD,[['sell', '18210.83', '0.04000000']],2023-01-12T04:39:10.092884Z
l2update,BTC-USD,[['sell', '18210.83', '0.05000000']],2023-01-12T04:39:10.096761Z
l2update,BTC-USD,[['sell', '18210.05', '0.07707752']],2023-01-12T04:39:10.177321Z
l2update,BTC-USD,[['sell', '18211.18', '0.05491425']],2023-01-12T04:39:10.181161Z
l2update,BTC-USD,[['buy', '18208.84', '0.04000000']],2023-01-12T04:39:10.181278Z
l2update,BTC-USD,[['sell', '18210.97', '0.66664642']],2023-01-12T04:39:10.189225Z
l2update,BTC-USD,[['buy', '18208.76', '0.14982823']],2023-01-12T04:39:10.189416Z
l2update,BTC-USD,[['sell', '18210.05', '0.03006752']],2023-01-12T04:39:10.200655Z
l2update,BTC-USD,[['buy', '18209.19', '0.04921688']],2023-01-12T04:39:10.201003Z
l2update,BTC-USD,[['sell', '18210.97', '0.63918936']],2023-01-12T04:39:10.204579Z
l2update,BTC-USD,[['sell', '18211.18', '0.08237114']],2023-01-12T04:39:10.212761Z
l2update,BTC-USD,[['buy', '18208.33', '0.46700974']],2023-01-12T04:39:10.225068Z
l2update,BTC-USD,[['buy', '18208.76', '0.04000000']],2023-01-12T04:39:10.245147Z
l2update,BTC-USD,[['buy', '18208.96', '0.30982754']],2023-01-12T04:39:10.257300Z
l2update,BTC-USD,[['sell', '18211.59', '0.00000000']],2023-01-12T04:39:10.270316Z
l2update,BTC-USD,[['sell', '18211.18', '0.05491426']],2023-01-12T04:39:10.281680Z
l2update,BTC-USD,[['sell', '18211.75', '0.03438559']],2023-01-12T04:39:10.283750Z
l2update,BTC-USD,[['sell', '18211.78', '0.00000000']],2023-01-12T04:39:10.283750Z
l2update,BTC-USD,[['sell', '18211.80', '0.00000000']],2023-01-12T04:39:10.283750Z
l2update,BTC-USD,[['sell', '18212.18', '0.06293454']],2023-01-12T04:39:10.289594Z
l2update,BTC-USD,[['sell', '18211.61', '0.02745689']],2023-01-12T04:39:10.289604Z
l2update,BTC-USD,[['buy', '18198.90', '5.50230995']],2023-01-12T04:39:10.293273Z
l2update,BTC-USD,[['sell', '18210.84', '0.00000000']],2023-01-12T04:39:10.296988Z
l2update,BTC-USD,[['sell', '18210.83', '0.01000000']],2023-01-12T04:39:10.302787Z
